cells,compound,exposure_time,condition,treatment,response
DITNC1,Ox66,48 Hours,Hypoxia,100 ppm,1.1092904588537986
DITNC1,Ox66,48 Hours,Hypoxia,100 ppm,1.1475421194526285
DITNC1,Ox66,48 Hours,Hypoxia,100 ppm,1.0983614129684187
DITNC1,Ox66,48 Hours,Hypoxia,100 ppm,0.9999999999999994
DITNC1,Ox66,48 Hours,Hypoxia,200 ppm,0.8032771740631607
DITNC1,Ox66,48 Hours,Hypoxia,200 ppm,1.0327871376561393
DITNC1,Ox66,48 Hours,Hypoxia,200 ppm,1.0874323670830388
DITNC1,Ox66,48 Hours,Hypoxia,200 ppm,1.1202195047391785
DITNC1,Ox66,48 Hours,Hypoxia,200 ppm,1.1584711653380084
DITNC1,Ox66,48 Hours,Hypoxia,200 ppm,1.229509963592978
DITNC1,Ox66,48 Hours,Hypoxia,200 ppm,1.1912583029941481
DITNC1,Ox66,48 Hours,Hypoxia,200 ppm,1.1202195047391785
DITNC1,Ox66,48 Hours,Hypoxia,200 ppm,0.7377028987508811
DITNC1,Ox66,48 Hours,Hypoxia,200 ppm,1.0109290458853792
DITNC1,Ox66,48 Hours,Hypoxia,200 ppm,1.0928968900257288
DITNC1,Ox66,48 Hours,Hypoxia,200 ppm,1.076503321197659
DITNC1,Ox66,48 Hours,Hypoxia,200 ppm,1.1475421194526285
DITNC1,Ox66,48 Hours,Hypoxia,200 ppm,1.1311485506245584
DITNC1,Ox66,48 Hours,Hypoxia,200 ppm,1.076503321197659
DITNC1,Ox66,48 Hours,Hypoxia,200 ppm,1.0054645229426893
DITNC1,Ox66,48 Hours,Hypoxia,Blank,0.7623762875973847
DITNC1,Ox66,48 Hours,Hypoxia,Blank,0.9245195266485813
DITNC1,Ox66,48 Hours,Hypoxia,Blank,0.9636575498678356
DITNC1,Ox66,48 Hours,Hypoxia,Blank,0.9524752575194771
DITNC1,Ox66,48 Hours,Hypoxia,Blank,0.946884111345298
DITNC1,Ox66,48 Hours,Hypoxia,Blank,0.9692486960420148
DITNC1,Ox66,48 Hours,Hypoxia,Blank,0.8518346263842518
DITNC1,Ox66,48 Hours,Hypoxia,Blank,0.7344205567264888
DITNC1,Ox66,48 Hours,Hypoxia,Blank,0.946884111345298
DITNC1,Ox66,48 Hours,Hypoxia,Blank,1.092253911873957
DITNC1,Ox66,48 Hours,Hypoxia,Blank,1.1369830812673904
DITNC1,Ox66,48 Hours,Hypoxia,Blank,1.1313919350932113
DITNC1,Ox66,48 Hours,Hypoxia,Blank,1.125800788919032
DITNC1,Ox66,48 Hours,Hypoxia,Blank,1.2767617356218701
DITNC1,Ox66,48 Hours,Hypoxia,Blank,1.125800788919032
DITNC1,Ox66,48 Hours,Hypoxia,Blank,1.0587070348288818
DITNC1,Ox66,48 Hours,Hypoxia,50 ppm,0.9189283804744021
DITNC1,Ox66,48 Hours,Hypoxia,50 ppm,1.0698893271772403
DITNC1,Ox66,48 Hours,Hypoxia,50 ppm,1.1090273503964945
DITNC1,Ox66,48 Hours,Hypoxia,50 ppm,1.1425742274415696
DITNC1,Ox66,48 Hours,Hypoxia,50 ppm,1.064298181003061
DITNC1,Ox66,48 Hours,Hypoxia,50 ppm,1.1761211044866449
DITNC1,Ox66,48 Hours,Hypoxia,50 ppm,1.092253911873957
DITNC1,Ox66,48 Hours,Hypoxia,50 ppm,0.9692486960420148
DITNC1,Ox66,48 Hours,Hypoxia,50 ppm,0.8630169187326102
DITNC1,Ox66,48 Hours,Hypoxia,50 ppm,1.0587070348288818
DITNC1,Ox66,48 Hours,Hypoxia,50 ppm,1.0531158886547025
DITNC1,Ox66,48 Hours,Hypoxia,50 ppm,1.008386719261269
DITNC1,Ox66,48 Hours,Hypoxia,50 ppm,1.0866627656997778
DITNC1,Ox66,48 Hours,Hypoxia,50 ppm,1.1146184965706738
DITNC1,Ox66,48 Hours,Hypoxia,50 ppm,1.036342450132165
DITNC1,Ox66,48 Hours,Hypoxia,50 ppm,0.9077460881260437
DITNC1,Ox66,48 Hours,Hypoxia,100 ppm,0.7511939952490264
DITNC1,Ox66,48 Hours,Hypoxia,100 ppm,1.0139778654354483
DITNC1,Ox66,48 Hours,Hypoxia,100 ppm,1.0866627656997778
DITNC1,Ox66,48 Hours,Hypoxia,100 ppm,1.036342450132165
DITNC1,Ox66,48 Hours,Hypoxia,100 ppm,1.0810716195255985
DITNC1,Ox66,48 Hours,Hypoxia,100 ppm,1.187303396835003
DITNC1,Ox66,48 Hours,Hypoxia,100 ppm,1.0195690116096274
DITNC1,Ox66,48 Hours,Hypoxia,100 ppm,0.9412929651711188
DITNC1,Ox66,48 Hours,Hypoxia,100 ppm,0.7959231646424598
DITNC1,Ox66,48 Hours,Hypoxia,100 ppm,0.9636575498678356
DITNC1,Ox66,48 Hours,Hypoxia,100 ppm,1.0810716195255985
DITNC1,Ox66,48 Hours,Hypoxia,100 ppm,1.0195690116096274
DITNC1,Ox66,48 Hours,Hypoxia,100 ppm,0.9972044269129107
DITNC1,Ox66,48 Hours,Hypoxia,100 ppm,1.0195690116096274
DITNC1,Ox66,48 Hours,Hypoxia,100 ppm,1.036342450132165
DITNC1,Ox66,48 Hours,Hypoxia,100 ppm,0.8518346263842518
DITNC1,Ox66,48 Hours,Hypoxia,200 ppm,0.829470041687535
DITNC1,Ox66,48 Hours,Hypoxia,200 ppm,0.9580664036936564
DITNC1,Ox66,48 Hours,Hypoxia,200 ppm,1.008386719261269
DITNC1,Ox66,48 Hours,Hypoxia,200 ppm,1.0027955730870899
DITNC1,Ox66,48 Hours,Hypoxia,200 ppm,1.0866627656997778
DITNC1,Ox66,48 Hours,Hypoxia,200 ppm,1.008386719261269
DITNC1,Ox66,48 Hours,Hypoxia,200 ppm,0.9916132807387316
DITNC1,Ox66,48 Hours,Hypoxia,200 ppm,0.829470041687535
DITNC1,Ox66,48 Hours,Hypoxia,200 ppm,0.740011702900668
DITNC1,Ox66,48 Hours,Hypoxia,200 ppm,0.9580664036936564
DITNC1,Ox66,48 Hours,Hypoxia,200 ppm,0.9916132807387316
DITNC1,Ox66,48 Hours,Hypoxia,200 ppm,1.0195690116096274
DITNC1,Ox66,48 Hours,Hypoxia,200 ppm,1.097845058048136
DITNC1,Ox66,48 Hours,Hypoxia,200 ppm,1.2879440279702286
DITNC1,Ox66,48 Hours,Hypoxia,200 ppm,1.1984856891833615
DITNC1,Ox66,48 Hours,Hypoxia,200 ppm,1.0027955730870899
DITNC1,DEP,48 Hours,Hypoxia,Blank,1.7660938197510885
DITNC1,DEP,48 Hours,Hypoxia,Blank,0.8118515959076629
DITNC1,DEP,48 Hours,Hypoxia,Blank,0.355237122034161
DITNC1,DEP,48 Hours,Hypoxia,Blank,0.45913742147843095
DITNC1,DEP,48 Hours,Hypoxia,Blank,0.36617399565987363
DITNC1,DEP,48 Hours,Hypoxia,Blank,0.6942802044312518
DITNC1,DEP,48 Hours,Hypoxia,Blank,1.0716023445183374
DITNC1,DEP,48 Hours,Hypoxia,Blank,2.974618355392332
DITNC1,DEP,48 Hours,Hypoxia,Blank,1.6157118073975396
DITNC1,DEP,48 Hours,Hypoxia,Blank,0.44546632944628994
DITNC1,DEP,48 Hours,Hypoxia,Blank,0.17751292561633059
DITNC1,DEP,48 Hours,Hypoxia,Blank,0.284147443467029
DITNC1,DEP,48 Hours,Hypoxia,Blank,0.38531352450487044
DITNC1,DEP,48 Hours,Hypoxia,Blank,0.5356955368584188
DITNC1,DEP,48 Hours,Hypoxia,Blank,1.0387917236411994
DITNC1,DEP,48 Hours,Hypoxia,Blank,3.018365849895183
DITNC1,DEP,48 Hours,Hypoxia,20 ug/ml,0.9868415739190642
DITNC1,DEP,48 Hours,Hypoxia,20 ug/ml,0.6450642731155449
DITNC1,DEP,48 Hours,Hypoxia,20 ug/ml,0.4427321110398621
DITNC1,DEP,48 Hours,Hypoxia,20 ug/ml,0.412655708569152
DITNC1,DEP,48 Hours,Hypoxia,20 ug/ml,0.4755427319169999
DITNC1,DEP,48 Hours,Hypoxia,20 ug/ml,0.6669380203669703
DITNC1,DEP,48 Hours,Hypoxia,20 ug/ml,1.123552494240472
DITNC1,DEP,48 Hours,Hypoxia,20 ug/ml,3.2261664487837227
DITNC1,DEP,48 Hours,Hypoxia,20 ug/ml,2.889857584793059
DITNC1,DEP,48 Hours,Hypoxia,20 ug/ml,1.4407218293861381
DITNC1,DEP,48 Hours,Hypoxia,20 ug/ml,1.0962103101761904
DITNC1,DEP,48 Hours,Hypoxia,20 ug/ml,0.9868415739190642
DITNC1,DEP,48 Hours,Hypoxia,20 ug/ml,1.1837052991818915
DITNC1,DEP,48 Hours,Hypoxia,20 ug/ml,1.2356554489040261
DITNC1,DEP,48 Hours,Hypoxia,20 ug/ml,1.9656917634203435
DITNC1,DEP,48 Hours,Hypoxia,20 ug/ml,3.8878473031393357
DITNC1,DEP,48 Hours,Hypoxia,50 ug/ml,1.7360174172803784
DITNC1,DEP,48 Hours,Hypoxia,50 ug/ml,0.7817751934369528
DITNC1,DEP,48 Hours,Hypoxia,50 ug/ml,0.39898461653701156
DITNC1,DEP,48 Hours,Hypoxia,50 ug/ml,0.3907819613177268
DITNC1,DEP,48 Hours,Hypoxia,50 ug/ml,0.48647960554271197
DITNC1,DEP,48 Hours,Hypoxia,50 ug/ml,0.6778748939926829
DITNC1,DEP,48 Hours,Hypoxia,50 ug/ml,1.1426920230854694
DITNC1,DEP,48 Hours,Hypoxia,50 ug/ml,3.207026919938725
DITNC1,DEP,48 Hours,Hypoxia,50 ug/ml,1.6868014859646716
DITNC1,DEP,48 Hours,Hypoxia,50 ug/ml,0.6313931810834046
DITNC1,DEP,48 Hours,Hypoxia,50 ug/ml,0.38804774291129895
DITNC1,DEP,48 Hours,Hypoxia,50 ug/ml,0.41812414538200837
DITNC1,DEP,48 Hours,Hypoxia,50 ug/ml,0.6505327099284013
DITNC1,DEP,48 Hours,Hypoxia,50 ug/ml,0.8884097112876506
DITNC1,DEP,48 Hours,Hypoxia,50 ug/ml,1.4571271398247072
DITNC1,DEP,48 Hours,Hypoxia,50 ug/ml,3.4585750133301154
DITNC1,DEP,48 Hours,Hypoxia,100 ug/ml,1.284871380219733
DITNC1,DEP,48 Hours,Hypoxia,100 ug/ml,0.6177220890512634
DITNC1,DEP,48 Hours,Hypoxia,100 ug/ml,0.3907819613177268
DITNC1,DEP,48 Hours,Hypoxia,100 ug/ml,0.23493151215132213
DITNC1,DEP,48 Hours,Hypoxia,100 ug/ml,0.5056191343877093
DITNC1,DEP,48 Hours,Hypoxia,100 ug/ml,0.716153951682677
DITNC1,DEP,48 Hours,Hypoxia,100 ug/ml,1.227452793684742
DITNC1,DEP,48 Hours,Hypoxia,100 ug/ml,3.2890534721315694
DITNC1,DEP,48 Hours,Hypoxia,100 ug/ml,1.8645256823825014
DITNC1,DEP,48 Hours,Hypoxia,100 ug/ml,0.716153951682677
DITNC1,DEP,48 Hours,Hypoxia,100 ug/ml,0.45913742147843095
DITNC1,DEP,48 Hours,Hypoxia,100 ug/ml,0.30328697231202584
DITNC1,DEP,48 Hours,Hypoxia,100 ug/ml,0.5083533527941372
DITNC1,DEP,48 Hours,Hypoxia,100 ug/ml,0.6806091123991114
DITNC1,DEP,48 Hours,Hypoxia,100 ug/ml,1.2602634145618798
DITNC1,DEP,48 Hours,Hypoxia,100 ug/ml,3.2261664487837227
DITNC1,DEP,48 Hours,Hypoxia,Blank,2.7025847492753545
DITNC1,DEP,48 Hours,Hypoxia,Blank,0.5927921484405758
DITNC1,DEP,48 Hours,Hypoxia,Blank,0.5069700765422118
DITNC1,DEP,48 Hours,Hypoxia,Blank,0.2566557001719836
DITNC1,DEP,48 Hours,Hypoxia,Blank,0.23520018219739258
DITNC1,DEP,48 Hours,Hypoxia,Blank,0.4139961653189842
DITNC1,DEP,48 Hours,Hypoxia,Blank,0.8788657214351214
DITNC1,DEP,48 Hours,Hypoxia,Blank,3.3462502885130827
DITNC1,DEP,48 Hours,Hypoxia,Blank,3.2032135020158097
DITNC1,DEP,48 Hours,Hypoxia,Blank,0.6929178989886671
DITNC1,DEP,48 Hours,Hypoxia,Blank,0.18513730692334696
DITNC1,DEP,48 Hours,Hypoxia,Blank,-0.05087339079715303
DITNC1,DEP,48 Hours,Hypoxia,Blank,0.027796841776346337
DITNC1,DEP,48 Hours,Hypoxia,Blank,0.1064670743498467
DITNC1,DEP,48 Hours,Hypoxia,Blank,0.5212737551919391
DITNC1,DEP,48 Hours,Hypoxia,Blank,2.3807519796564893
DITNC1,DEP,48 Hours,Hypoxia,20 ug/ml,1.629808850545806
DITNC1,DEP,48 Hours,Hypoxia,20 ug/ml,-0.29403592784251775
DITNC1,DEP,48 Hours,Hypoxia,20 ug/ml,-0.23682121324360828
DITNC1,DEP,48 Hours,Hypoxia,20 ug/ml,-0.437072714339791
DITNC1,DEP,48 Hours,Hypoxia,20 ug/ml,0.19944098557307433
DITNC1,DEP,48 Hours,Hypoxia,20 ug/ml,-0.38700983906574526
DITNC1,DEP,48 Hours,Hypoxia,20 ug/ml,0.11361891367471033
DITNC1,DEP,48 Hours,Hypoxia,20 ug/ml,1.1291800978053497
DITNC1,DEP,48 Hours,Hypoxia,20 ug/ml,1.6941754044695791
DITNC1,DEP,48 Hours,Hypoxia,20 ug/ml,0.042100520426073706
DITNC1,DEP,48 Hours,Hypoxia,20 ug/ml,-0.20821385594415376
DITNC1,DEP,48 Hours,Hypoxia,20 ug/ml,-0.5515021435376095
DITNC1,DEP,48 Hours,Hypoxia,20 ug/ml,-0.5014392682635638
DITNC1,DEP,48 Hours,Hypoxia,20 ug/ml,-0.3369469637916995
DITNC1,DEP,48 Hours,Hypoxia,20 ug/ml,0.042100520426073706
DITNC1,DEP,48 Hours,Hypoxia,20 ug/ml,1.5082275820231237
DITNC1,DEP,48 Hours,Hypoxia,50 ug/ml,1.6369606898706697
DITNC1,DEP,48 Hours,Hypoxia,50 ug/ml,0.20659282489793795
DITNC1,DEP,48 Hours,Hypoxia,50 ug/ml,0.11361891367471033
DITNC1,DEP,48 Hours,Hypoxia,50 ug/ml,0.013493163126619079
DITNC1,DEP,48 Hours,Hypoxia,50 ug/ml,0.042100520426073706
DITNC1,DEP,48 Hours,Hypoxia,50 ug/ml,-0.01511419417283566
DITNC1,DEP,48 Hours,Hypoxia,50 ug/ml,0.7000697383135307
DITNC1,DEP,48 Hours,Hypoxia,50 ug/ml,3.017265679569356
DITNC1,DEP,48 Hours,Hypoxia,50 ug/ml,2.659673713326173
DITNC1,DEP,48 Hours,Hypoxia,50 ug/ml,0.5999439877654393
DITNC1,DEP,48 Hours,Hypoxia,50 ug/ml,0.27095937882171095
DITNC1,DEP,48 Hours,Hypoxia,50 ug/ml,0.19228914624821059
DITNC1,DEP,48 Hours,Hypoxia,50 ug/ml,0.4354516832935752
DITNC1,DEP,48 Hours,Hypoxia,50 ug/ml,0.3925406473443932
DITNC1,DEP,48 Hours,Hypoxia,50 ug/ml,0.8288028461610766
DITNC1,DEP,48 Hours,Hypoxia,50 ug/ml,2.9242917683461274
DITNC1,DEP,48 Hours,Hypoxia,100 ug/ml,1.4510128674242144
DITNC1,DEP,48 Hours,Hypoxia,100 ug/ml,0.07070787772552833
DITNC1,DEP,48 Hours,Hypoxia,100 ug/ml,-0.01511419417283566
DITNC1,DEP,48 Hours,Hypoxia,100 ug/ml,0.042100520426073706
DITNC1,DEP,48 Hours,Hypoxia,100 ug/ml,0.1279225923244377
DITNC1,DEP,48 Hours,Hypoxia,100 ug/ml,0.3281740934206202
DITNC1,DEP,48 Hours,Hypoxia,100 ug/ml,0.7286770956129853
DITNC1,DEP,48 Hours,Hypoxia,100 ug/ml,2.774103142523991
DITNC1,DEP,48 Hours,Hypoxia,100 ug/ml,3.0959359121428554
DITNC1,DEP,48 Hours,Hypoxia,100 ug/ml,0.5641847911411211
DITNC1,DEP,48 Hours,Hypoxia,100 ug/ml,0.020645002451482708
DITNC1,DEP,48 Hours,Hypoxia,100 ug/ml,-0.17960649864469902
DITNC1,DEP,48 Hours,Hypoxia,100 ug/ml,-0.18675833796956276
DITNC1,DEP,48 Hours,Hypoxia,100 ug/ml,0.29241489679630195
DITNC1,DEP,48 Hours,Hypoxia,100 ug/ml,0.6357031843897577
DITNC1,DEP,48 Hours,Hypoxia,100 ug/ml,2.4379666942553984
DITNC1,DEP,48 Hours,Hypoxia,Blank,2.42614136247475
DITNC1,DEP,48 Hours,Hypoxia,Blank,0.8354619249991079
DITNC1,DEP,48 Hours,Hypoxia,Blank,0.4047976231498075
DITNC1,DEP,48 Hours,Hypoxia,Blank,0.20335786905900566
DITNC1,DEP,48 Hours,Hypoxia,Blank,0.25198125797747484
DITNC1,DEP,48 Hours,Hypoxia,Blank,0.2867122500620962
DITNC1,DEP,48 Hours,Hypoxia,Blank,0.5946603798790692
DITNC1,DEP,48 Hours,Hypoxia,Blank,2.0950392379346967
DITNC1,DEP,48 Hours,Hypoxia,Blank,2.4585569550870634
DITNC1,DEP,48 Hours,Hypoxia,Blank,1.1735102479560862
DITNC1,DEP,48 Hours,Hypoxia,Blank,0.5622447872667562
DITNC1,DEP,48 Hours,Hypoxia,Blank,0.32375864161902534
DITNC1,DEP,48 Hours,Hypoxia,Blank,0.4395286152344282
DITNC1,DEP,48 Hours,Hypoxia,Blank,0.46962880837443344
DITNC1,DEP,48 Hours,Hypoxia,Blank,0.9072393086406583
DITNC1,DEP,48 Hours,Hypoxia,Blank,2.567380730285543
DITNC1,DEP,48 Hours,Hypoxia,20 ug/ml,2.0950392379346967
DITNC1,DEP,48 Hours,Hypoxia,20 ug/ml,0.3770128294821107
DITNC1,DEP,48 Hours,Hypoxia,20 ug/ml,-0.016605080810260686
DITNC1,DEP,48 Hours,Hypoxia,20 ug/ml,-0.2527758269856837
DITNC1,DEP,48 Hours,Hypoxia,20 ug/ml,-0.22730643279029472
DITNC1,DEP,48 Hours,Hypoxia,20 ug/ml,-0.26666822381953215
DITNC1,DEP,48 Hours,Hypoxia,20 ug/ml,-0.00039728450410447813
DITNC1,DEP,48 Hours,Hypoxia,20 ug/ml,0.9095547081129661
DITNC1,DEP,48 Hours,Hypoxia,20 ug/ml,3.500486717625694
DITNC1,DEP,48 Hours,Hypoxia,20 ug/ml,1.5069277719684475
DITNC1,DEP,48 Hours,Hypoxia,20 ug/ml,1.0044860864775966
DITNC1,DEP,48 Hours,Hypoxia,20 ug/ml,0.8099925308037194
DITNC1,DEP,48 Hours,Hypoxia,20 ug/ml,1.0091168854222128
DITNC1,DEP,48 Hours,Hypoxia,20 ug/ml,0.9859628906991321
DITNC1,DEP,48 Hours,Hypoxia,20 ug/ml,1.4328349888545893
DITNC1,DEP,48 Hours,Hypoxia,20 ug/ml,3.248108175144115
DITNC1,DEP,48 Hours,Hypoxia,50 ug/ml,1.8704454891208142
DITNC1,DEP,48 Hours,Hypoxia,50 ug/ml,0.28902764953440396
DITNC1,DEP,48 Hours,Hypoxia,50 ug/ml,-0.3569688032395466
DITNC1,DEP,48 Hours,Hypoxia,50 ug/ml,-0.44263858371494536
DITNC1,DEP,48 Hours,Hypoxia,50 ug/ml,-0.435692385298021
DITNC1,DEP,48 Hours,Hypoxia,50 ug/ml,-0.500523570522647
DITNC1,DEP,48 Hours,Hypoxia,50 ug/ml,-0.359284202711855
DITNC1,DEP,48 Hours,Hypoxia,50 ug/ml,0.3955360252605752
DITNC1,DEP,48 Hours,Hypoxia,50 ug/ml,2.683150703900946
DITNC1,DEP,48 Hours,Hypoxia,50 ug/ml,1.4420965867438216
DITNC1,DEP,48 Hours,Hypoxia,50 ug/ml,0.8146233297483355
DITNC1,DEP,48 Hours,Hypoxia,50 ug/ml,0.5668755862113724
DITNC1,DEP,48 Hours,Hypoxia,50 ug/ml,0.7729461392467902
DITNC1,DEP,48 Hours,Hypoxia,50 ug/ml,0.5807679830452208
DITNC1,DEP,48 Hours,Hypoxia,50 ug/ml,1.0021706870052889
DITNC1,DEP,48 Hours,Hypoxia,50 ug/ml,2.227017007856256
DITNC1,DEP,48 Hours,Hypoxia,100 ug/ml,1.53934336458076
DITNC1,DEP,48 Hours,Hypoxia,100 ug/ml,0.15936527908515208
DITNC1,DEP,48 Hours,Hypoxia,100 ug/ml,-0.31297621326569347
DITNC1,DEP,48 Hours,Hypoxia,100 ug/ml,-0.44032318424263717
DITNC1,DEP,48 Hours,Hypoxia,100 ug/ml,-0.4102229911026325
DITNC1,DEP,48 Hours,Hypoxia,100 ug/ml,-0.4449539831872533
DITNC1,DEP,48 Hours,Hypoxia,100 ug/ml,-0.14626745125951257
DITNC1,DEP,48 Hours,Hypoxia,100 ug/ml,0.7196919513837043
DITNC1,DEP,48 Hours,Hypoxia,100 ug/ml,2.4469799577255236
DITNC1,DEP,48 Hours,Hypoxia,100 ug/ml,0.6016065782959932
DITNC1,DEP,48 Hours,Hypoxia,100 ug/ml,0.5529831893775239
DITNC1,DEP,48 Hours,Hypoxia,100 ug/ml,0.09221869438821839
DITNC1,DEP,48 Hours,Hypoxia,100 ug/ml,0.20335786905900566
DITNC1,DEP,48 Hours,Hypoxia,100 ug/ml,0.2774506521728639
DITNC1,DEP,48 Hours,Hypoxia,100 ug/ml,0.4719442078467412
DITNC1,DEP,48 Hours,Hypoxia,100 ug/ml,1.9746384653746771
DITNC1,Ox66,48 Hours,Normoxia,Blank,1.1999175061540053
DITNC1,Ox66,48 Hours,Normoxia,Blank,0.797629518310362
DITNC1,Ox66,48 Hours,Normoxia,Blank,0.7583819097402504
DITNC1,Ox66,48 Hours,Normoxia,Blank,0.5032724540345248
DITNC1,Ox66,48 Hours,Normoxia,Blank,0.8074414204528899
DITNC1,Ox66,48 Hours,Normoxia,Blank,0.8466890290230016
DITNC1,Ox66,48 Hours,Normoxia,Blank,1.1704817997264225
DITNC1,Ox66,48 Hours,Normoxia,Blank,1.9063744604160147
DITNC1,Ox66,48 Hours,Normoxia,Blank,1.229353212581589
DITNC1,Ox66,48 Hours,Normoxia,Blank,0.7485700075977224
DITNC1,Ox66,48 Hours,Normoxia,Blank,0.7093223990276109
DITNC1,Ox66,48 Hours,Normoxia,Blank,0.7289462033126666
DITNC1,Ox66,48 Hours,Normoxia,Blank,0.8270652247379457
DITNC1,Ox66,48 Hours,Normoxia,Blank,0.9153723440206969
DITNC1,Ox66,48 Hours,Normoxia,Blank,1.0919865825861992
DITNC1,Ox66,48 Hours,Normoxia,Blank,1.759195928278096
DITNC1,Ox66,48 Hours,Normoxia,50 ppm,1.6905126132804007
DITNC1,Ox66,48 Hours,Normoxia,50 ppm,1.2489770168666448
DITNC1,Ox66,48 Hours,Normoxia,50 ppm,1.1017984847287272
DITNC1,Ox66,48 Hours,Normoxia,50 ppm,1.1606698975838947
DITNC1,Ox66,48 Hours,Normoxia,50 ppm,1.209729408296533
DITNC1,Ox66,48 Hours,Normoxia,50 ppm,1.2784127232942284
DITNC1,Ox66,48 Hours,Normoxia,50 ppm,1.5825816897125935
DITNC1,Ox66,48 Hours,Normoxia,50 ppm,2.2399791332619636
DITNC1,Ox66,48 Hours,Normoxia,50 ppm,1.680700711137873
DITNC1,Ox66,48 Hours,Normoxia,50 ppm,1.209729408296533
DITNC1,Ox66,48 Hours,Normoxia,50 ppm,1.111610386871255
DITNC1,Ox66,48 Hours,Normoxia,50 ppm,1.1802937018689506
DITNC1,Ox66,48 Hours,Normoxia,50 ppm,1.2882246254367564
DITNC1,Ox66,48 Hours,Normoxia,50 ppm,1.337284136149396
DITNC1,Ox66,48 Hours,Normoxia,50 ppm,1.5237102768574262
DITNC1,Ox66,48 Hours,Normoxia,50 ppm,2.298850546117131
DITNC1,Ox66,48 Hours,Normoxia,100 ppm,1.867126851845903
DITNC1,Ox66,48 Hours,Normoxia,100 ppm,1.6022054939976496
DITNC1,Ox66,48 Hours,Normoxia,100 ppm,1.4452150597172029
DITNC1,Ox66,48 Hours,Normoxia,100 ppm,1.4452150597172029
DITNC1,Ox66,48 Hours,Normoxia,100 ppm,1.6414531025677612
DITNC1,Ox66,48 Hours,Normoxia,100 ppm,1.533522178999954
DITNC1,Ox66,48 Hours,Normoxia,100 ppm,1.769007830420624
DITNC1,Ox66,48 Hours,Normoxia,100 ppm,2.701138533960774
DITNC1,Ox66,48 Hours,Normoxia,100 ppm,1.8180673411332635
DITNC1,Ox66,48 Hours,Normoxia,100 ppm,1.4059674511470912
DITNC1,Ox66,48 Hours,Normoxia,100 ppm,1.3863436468620356
DITNC1,Ox66,48 Hours,Normoxia,100 ppm,1.4059674511470912
DITNC1,Ox66,48 Hours,Normoxia,100 ppm,1.4648388640022587
DITNC1,Ox66,48 Hours,Normoxia,100 ppm,1.4844626682873145
DITNC1,Ox66,48 Hours,Normoxia,100 ppm,1.8376911454183191
DITNC1,Ox66,48 Hours,Normoxia,100 ppm,2.544148099680328
DITNC1,Ox66,48 Hours,Normoxia,200 ppm,2.5049004911102157
DITNC1,Ox66,48 Hours,Normoxia,200 ppm,2.0339291882688775
DITNC1,Ox66,48 Hours,Normoxia,200 ppm,1.8867506561309588
DITNC1,Ox66,48 Hours,Normoxia,200 ppm,2.112424405409101
DITNC1,Ox66,48 Hours,Normoxia,200 ppm,2.1614839161217403
DITNC1,Ox66,48 Hours,Normoxia,200 ppm,2.3184743504021865
DITNC1,Ox66,48 Hours,Normoxia,200 ppm,2.4558409803975767
DITNC1,Ox66,48 Hours,Normoxia,200 ppm,3.280040760369921
DITNC1,Ox66,48 Hours,Normoxia,200 ppm,2.3577219589722986
DITNC1,Ox66,48 Hours,Normoxia,200 ppm,1.749384026135568
DITNC1,Ox66,48 Hours,Normoxia,200 ppm,1.8573149497033752
DITNC1,Ox66,48 Hours,Normoxia,200 ppm,1.7199483197079843
DITNC1,Ox66,48 Hours,Normoxia,200 ppm,1.8082554389907357
DITNC1,Ox66,48 Hours,Normoxia,200 ppm,1.769007830420624
DITNC1,Ox66,48 Hours,Normoxia,200 ppm,2.014305383983822
DITNC1,Ox66,48 Hours,Normoxia,200 ppm,2.603019512535495
DITNC1,Ox66,48 Hours,Normoxia,Blank,1.044657974434751
DITNC1,Ox66,48 Hours,Normoxia,Blank,0.44921831530473044
DITNC1,Ox66,48 Hours,Normoxia,Blank,0.6973181732755729
DITNC1,Ox66,48 Hours,Normoxia,Blank,0.8858740653334131
DITNC1,Ox66,48 Hours,Normoxia,Blank,1.01488599147825
DITNC1,Ox66,48 Hours,Normoxia,Blank,1.0545819687535847
DITNC1,Ox66,48 Hours,Normoxia,Blank,1.4217697585504314
DITNC1,Ox66,48 Hours,Normoxia,Blank,1.6599456222024402
DITNC1,Ox66,48 Hours,Normoxia,Blank,0.9851140085217489
DITNC1,Ox66,48 Hours,Normoxia,Blank,0.44921831530473044
DITNC1,Ox66,48 Hours,Normoxia,Blank,0.41944633234822937
DITNC1,Ox66,48 Hours,Normoxia,Blank,0.8164061051015772
DITNC1,Ox66,48 Hours,Normoxia,Blank,0.9851140085217489
DITNC1,Ox66,48 Hours,Normoxia,Blank,1.084353951710086
DITNC1,Ox66,48 Hours,Normoxia,Blank,1.2629858494490924
DITNC1,Ox66,48 Hours,Normoxia,Blank,1.769109559709611
DITNC1,Ox66,48 Hours,Normoxia,50 ppm,1.4614657358257663
DITNC1,Ox66,48 Hours,Normoxia,50 ppm,0.9950380028405826
DITNC1,Ox66,48 Hours,Normoxia,50 ppm,0.9156460482899141
DITNC1,Ox66,48 Hours,Normoxia,50 ppm,0.8660260766957457
DITNC1,Ox66,48 Hours,Normoxia,50 ppm,0.9354940369275815
DITNC1,Ox66,48 Hours,Normoxia,50 ppm,1.0347339801159174
DITNC1,Ox66,48 Hours,Normoxia,50 ppm,1.4515417415069325
DITNC1,Ox66,48 Hours,Normoxia,50 ppm,1.0645059630724185
