cells,compound,exposure_time,condition,treatment,response
SVG,Ox66,48 Hours,Normoxia,Blank,1.1178397008752228
SVG,Ox66,48 Hours,Normoxia,Blank,1.0716926851478628
SVG,Ox66,48 Hours,Normoxia,Blank,1.058507823511474
SVG,Ox66,48 Hours,Normoxia,Blank,0.9925835153295312
SVG,Ox66,48 Hours,Normoxia,Blank,0.9464364996021711
SVG,Ox66,48 Hours,Normoxia,Blank,0.8805121914202282
SVG,Ox66,48 Hours,Normoxia,Blank,0.9859910845113369
SVG,Ox66,48 Hours,Normoxia,Blank,1.0519153926932798
SVG,Ox66,48 Hours,Normoxia,Blank,0.9991759461477254
SVG,Ox66,48 Hours,Normoxia,Blank,0.8936970530566167
SVG,Ox66,48 Hours,Normoxia,Blank,1.078285115966057
SVG,Ox66,48 Hours,Normoxia,Blank,0.9332516379657825
SVG,Ox66,48 Hours,Normoxia,Blank,0.9530289304203654
SVG,Ox66,48 Hours,Normoxia,Blank,1.0519153926932798
SVG,Ox66,48 Hours,Normoxia,Blank,1.0519153926932798
SVG,Ox66,48 Hours,Normoxia,Blank,0.9332516379657825
SVG,Ox66,48 Hours,Normoxia,20 ug/ml,1.0980624084206398
SVG,Ox66,48 Hours,Normoxia,20 ug/ml,1.1837640090571657
SVG,Ox66,48 Hours,Normoxia,20 ug/ml,1.1837640090571657
SVG,Ox66,48 Hours,Normoxia,20 ug/ml,1.2562807480573028
SVG,Ox66,48 Hours,Normoxia,20 ug/ml,1.1639867166025828
SVG,Ox66,48 Hours,Normoxia,20 ug/ml,1.1771715782389713
SVG,Ox66,48 Hours,Normoxia,20 ug/ml,1.0387305310568913
SVG,Ox66,48 Hours,Normoxia,20 ug/ml,1.2562807480573028
SVG,Ox66,48 Hours,Normoxia,20 ug/ml,1.3551672103302173
SVG,Ox66,48 Hours,Normoxia,20 ug/ml,1.3222050562392458
SVG,Ox66,48 Hours,Normoxia,20 ug/ml,1.4276839493303546
SVG,Ox66,48 Hours,Normoxia,20 ug/ml,1.0848775467842513
SVG,Ox66,48 Hours,Normoxia,20 ug/ml,1.23650345560272
SVG,Ox66,48 Hours,Normoxia,20 ug/ml,1.1310245625116113
SVG,Ox66,48 Hours,Normoxia,20 ug/ml,1.012360807784114
SVG,Ox66,48 Hours,Normoxia,20 ug/ml,1.414499087693966
SVG,Ox66,48 Hours,Normoxia,50 ug/ml,1.0255456694205025
SVG,Ox66,48 Hours,Normoxia,50 ug/ml,1.124432131693417
SVG,Ox66,48 Hours,Normoxia,50 ug/ml,1.1771715782389713
SVG,Ox66,48 Hours,Normoxia,50 ug/ml,1.1112472700570284
SVG,Ox66,48 Hours,Normoxia,50 ug/ml,1.1771715782389713
SVG,Ox66,48 Hours,Normoxia,50 ug/ml,1.0651002543296684
SVG,Ox66,48 Hours,Normoxia,50 ug/ml,0.9991759461477254
SVG,Ox66,48 Hours,Normoxia,50 ug/ml,0.966213792056754
SVG,Ox66,48 Hours,Normoxia,50 ug/ml,1.3287974870574402
SVG,Ox66,48 Hours,Normoxia,50 ug/ml,1.3749445027848002
SVG,Ox66,48 Hours,Normoxia,50 ug/ml,1.5529401348760454
SVG,Ox66,48 Hours,Normoxia,50 ug/ml,1.2958353329664687
SVG,Ox66,48 Hours,Normoxia,50 ug/ml,1.3815369336029946
SVG,Ox66,48 Hours,Normoxia,50 ug/ml,1.4013142260575773
SVG,Ox66,48 Hours,Normoxia,50 ug/ml,1.2958353329664687
SVG,Ox66,48 Hours,Normoxia,50 ug/ml,1.6650114587853482
SVG,Ox66,48 Hours,Normoxia,100 ug/ml,1.2035413015117484
SVG,Ox66,48 Hours,Normoxia,100 ug/ml,1.078285115966057
SVG,Ox66,48 Hours,Normoxia,100 ug/ml,1.170579147420777
SVG,Ox66,48 Hours,Normoxia,100 ug/ml,0.9728062228749482
SVG,Ox66,48 Hours,Normoxia,100 ug/ml,1.1178397008752228
SVG,Ox66,48 Hours,Normoxia,100 ug/ml,0.8475500373292567
SVG,Ox66,48 Hours,Normoxia,100 ug/ml,0.8871046222384225
SVG,Ox66,48 Hours,Normoxia,100 ug/ml,1.4210915185121602
SVG,Ox66,48 Hours,Normoxia,100 ug/ml,1.3353899178756343
SVG,Ox66,48 Hours,Normoxia,100 ug/ml,1.2496883172391087
SVG,Ox66,48 Hours,Normoxia,100 ug/ml,1.4276839493303546
SVG,Ox66,48 Hours,Normoxia,100 ug/ml,1.2233185939663314
SVG,Ox66,48 Hours,Normoxia,100 ug/ml,1.2826504713300801
SVG,Ox66,48 Hours,Normoxia,100 ug/ml,1.2628731788754972
SVG,Ox66,48 Hours,Normoxia,100 ug/ml,1.3024277637846629
SVG,Ox66,48 Hours,Normoxia,100 ug/ml,1.3419823486938287
SVG,Ox66,48 Hours,Normoxia,Blank,0.849471885995673
SVG,Ox66,48 Hours,Normoxia,Blank,0.8236440058447965
SVG,Ox66,48 Hours,Normoxia,Blank,0.8752997661465496
SVG,Ox66,48 Hours,Normoxia,Blank,0.8559288560333922
SVG,Ox66,48 Hours,Normoxia,Blank,0.9011276462974261
SVG,Ox66,48 Hours,Normoxia,Blank,0.8882137062219879
SVG,Ox66,48 Hours,Normoxia,Blank,0.9140415863728644
SVG,Ox66,48 Hours,Normoxia,Blank,1.0238100770140897
SVG,Ox66,48 Hours,Normoxia,Blank,1.2627179684096976
SVG,Ox66,48 Hours,Normoxia,Blank,1.178777357919349
SVG,Ox66,48 Hours,Normoxia,Blank,1.2433470582965402
SVG,Ox66,48 Hours,Normoxia,Blank,1.0560949272026854
SVG,Ox66,48 Hours,Normoxia,Blank,1.1594064478061916
SVG,Ox66,48 Hours,Normoxia,Blank,1.0173531069763706
SVG,Ox66,48 Hours,Normoxia,Blank,0.894670676259707
SVG,Ox66,48 Hours,Normoxia,Blank,1.0560949272026854
SVG,Ox66,48 Hours,Normoxia,20 ug/ml,1.269174938447417
SVG,Ox66,48 Hours,Normoxia,20 ug/ml,1.133578567655315
SVG,Ox66,48 Hours,Normoxia,20 ug/ml,1.3208306987491691
SVG,Ox66,48 Hours,Normoxia,20 ug/ml,1.185234327957068
SVG,Ox66,48 Hours,Normoxia,20 ug/ml,1.1658634178439107
SVG,Ox66,48 Hours,Normoxia,20 ug/ml,1.1723203878816297
SVG,Ox66,48 Hours,Normoxia,20 ug/ml,1.1400355376930342
SVG,Ox66,48 Hours,Normoxia,20 ug/ml,1.275631908485136
SVG,Ox66,48 Hours,Normoxia,20 ug/ml,1.1012937174667194
SVG,Ox66,48 Hours,Normoxia,20 ug/ml,1.043180987127247
SVG,Ox66,48 Hours,Normoxia,20 ug/ml,1.0625518972404044
SVG,Ox66,48 Hours,Normoxia,20 ug/ml,0.9786112867500558
SVG,Ox66,48 Hours,Normoxia,20 ug/ml,1.0625518972404044
SVG,Ox66,48 Hours,Normoxia,20 ug/ml,0.9269555264483027
SVG,Ox66,48 Hours,Normoxia,20 ug/ml,0.9592403766368983
SVG,Ox66,48 Hours,Normoxia,20 ug/ml,1.043180987127247
SVG,Ox66,48 Hours,Normoxia,50 ug/ml,1.2304331182211021
SVG,Ox66,48 Hours,Normoxia,50 ug/ml,1.178777357919349
SVG,Ox66,48 Hours,Normoxia,50 ug/ml,1.1916912979947871
SVG,Ox66,48 Hours,Normoxia,50 ug/ml,1.1529494777684723
SVG,Ox66,48 Hours,Normoxia,50 ug/ml,1.2304331182211021
SVG,Ox66,48 Hours,Normoxia,50 ug/ml,1.275631908485136
SVG,Ox66,48 Hours,Normoxia,50 ug/ml,1.449970099503552
SVG,Ox66,48 Hours,Normoxia,50 ug/ml,1.31437372871145
SVG,Ox66,48 Hours,Normoxia,50 ug/ml,1.0883797773912811
SVG,Ox66,48 Hours,Normoxia,50 ug/ml,1.1464925077307533
SVG,Ox66,48 Hours,Normoxia,50 ug/ml,1.3402016088623268
SVG,Ox66,48 Hours,Normoxia,50 ug/ml,1.3337446388246075
SVG,Ox66,48 Hours,Normoxia,50 ug/ml,1.4370561594281137
SVG,Ox66,48 Hours,Normoxia,50 ug/ml,1.359572518975484
SVG,Ox66,48 Hours,Normoxia,50 ug/ml,1.4305991893903944
SVG,Ox66,48 Hours,Normoxia,50 ug/ml,1.5339107099939007
SVG,Ox66,48 Hours,Normoxia,100 ug/ml,1.036724017089528
SVG,Ox66,48 Hours,Normoxia,100 ug/ml,1.043180987127247
SVG,Ox66,48 Hours,Normoxia,100 ug/ml,1.1529494777684723
SVG,Ox66,48 Hours,Normoxia,100 ug/ml,1.1206646275798768
SVG,Ox66,48 Hours,Normoxia,100 ug/ml,1.1529494777684723
SVG,Ox66,48 Hours,Normoxia,100 ug/ml,1.185234327957068
SVG,Ox66,48 Hours,Normoxia,100 ug/ml,1.1594064478061916
SVG,Ox66,48 Hours,Normoxia,100 ug/ml,1.31437372871145
SVG,Ox66,48 Hours,Normoxia,100 ug/ml,1.1077506875044385
SVG,Ox66,48 Hours,Normoxia,100 ug/ml,1.0754658373158428
SVG,Ox66,48 Hours,Normoxia,100 ug/ml,1.1723203878816297
SVG,Ox66,48 Hours,Normoxia,100 ug/ml,1.036724017089528
SVG,Ox66,48 Hours,Normoxia,100 ug/ml,1.0883797773912811
SVG,Ox66,48 Hours,Normoxia,100 ug/ml,1.1142076575421576
SVG,Ox66,48 Hours,Normoxia,100 ug/ml,0.9786112867500558
SVG,Ox66,48 Hours,Normoxia,100 ug/ml,1.185234327957068
SVG,Ox66,48 Hours,Normoxia,Blank,0.8914349321692798
SVG,Ox66,48 Hours,Normoxia,Blank,0.9882959592301455
SVG,Ox66,48 Hours,Normoxia,Blank,1.0076681646423187
SVG,Ox66,48 Hours,Normoxia,Blank,0.9495515484057991
SVG,Ox66,48 Hours,Normoxia,Blank,0.9947533610342032
SVG,Ox66,48 Hours,Normoxia,Blank,1.1045291917031843
SVG,Ox66,48 Hours,Normoxia,Blank,0.9624663520139146
SVG,Ox66,48 Hours,Normoxia,Blank,1.1045291917031843
SVG,Ox66,48 Hours,Normoxia,Blank,1.0399551736626071
SVG,Ox66,48 Hours,Normoxia,Blank,0.97538115562203
SVG,Ox66,48 Hours,Normoxia,Blank,0.9818385574260877
SVG,Ox66,48 Hours,Normoxia,Blank,0.9043497357773952
SVG,Ox66,48 Hours,Normoxia,Blank,0.9882959592301455
SVG,Ox66,48 Hours,Normoxia,Blank,0.97538115562203
SVG,Ox66,48 Hours,Normoxia,Blank,0.9882959592301455
SVG,Ox66,48 Hours,Normoxia,Blank,1.1432736025275305
SVG,Ox66,48 Hours,Normoxia,20 ug/ml,1.130358798919415
SVG,Ox66,48 Hours,Normoxia,20 ug/ml,0.9430941466017415
SVG,Ox66,48 Hours,Normoxia,20 ug/ml,1.1368162007234728
SVG,Ox66,48 Hours,Normoxia,20 ug/ml,1.0980717898991266
SVG,Ox66,48 Hours,Normoxia,20 ug/ml,1.1884754151559345
SVG,Ox66,48 Hours,Normoxia,20 ug/ml,1.0980717898991266
SVG,Ox66,48 Hours,Normoxia,20 ug/ml,0.9430941466017415
SVG,Ox66,48 Hours,Normoxia,20 ug/ml,0.9818385574260877
SVG,Ox66,48 Hours,Normoxia,20 ug/ml,1.1949328169599922
SVG,Ox66,48 Hours,Normoxia,20 ug/ml,1.175560611547819
SVG,Ox66,48 Hours,Normoxia,20 ug/ml,1.1239013971153573
SVG,Ox66,48 Hours,Normoxia,20 ug/ml,1.130358798919415
SVG,Ox66,48 Hours,Normoxia,20 ug/ml,1.1368162007234728
SVG,Ox66,48 Hours,Normoxia,20 ug/ml,1.0593273790747804
SVG,Ox66,48 Hours,Normoxia,20 ug/ml,1.0657847808788379
SVG,Ox66,48 Hours,Normoxia,20 ug/ml,1.1174439953112996
SVG,Ox66,48 Hours,Normoxia,50 ug/ml,1.0980717898991266
SVG,Ox66,48 Hours,Normoxia,50 ug/ml,0.9366367447976838
SVG,Ox66,48 Hours,Normoxia,50 ug/ml,1.0399551736626071
SVG,Ox66,48 Hours,Normoxia,50 ug/ml,1.0270403700544917
SVG,Ox66,48 Hours,Normoxia,50 ug/ml,1.130358798919415
SVG,Ox66,48 Hours,Normoxia,50 ug/ml,1.020582968250434
SVG,Ox66,48 Hours,Normoxia,50 ug/ml,1.0334977718585494
SVG,Ox66,48 Hours,Normoxia,50 ug/ml,1.2336772277843384
SVG,Ox66,48 Hours,Normoxia,50 ug/ml,1.020582968250434
SVG,Ox66,48 Hours,Normoxia,50 ug/ml,0.9624663520139146
SVG,Ox66,48 Hours,Normoxia,50 ug/ml,1.0593273790747804
SVG,Ox66,48 Hours,Normoxia,50 ug/ml,1.0916143880950688
SVG,Ox66,48 Hours,Normoxia,50 ug/ml,1.1045291917031843
SVG,Ox66,48 Hours,Normoxia,50 ug/ml,1.130358798919415
SVG,Ox66,48 Hours,Normoxia,50 ug/ml,1.1368162007234728
SVG,Ox66,48 Hours,Normoxia,50 ug/ml,1.2465920313924532
SVG,Ox66,48 Hours,Normoxia,100 ug/ml,1.110986593507242
SVG,Ox66,48 Hours,Normoxia,100 ug/ml,1.1626458079397035
SVG,Ox66,48 Hours,Normoxia,100 ug/ml,1.1949328169599922
SVG,Ox66,48 Hours,Normoxia,100 ug/ml,1.175560611547819
SVG,Ox66,48 Hours,Normoxia,100 ug/ml,1.1432736025275305
SVG,Ox66,48 Hours,Normoxia,100 ug/ml,1.1691032097437613
SVG,Ox66,48 Hours,Normoxia,100 ug/ml,1.2143050223721654
SVG,Ox66,48 Hours,Normoxia,100 ug/ml,1.1820180133518767
SVG,Ox66,48 Hours,Normoxia,100 ug/ml,1.0464125754666649
SVG,Ox66,48 Hours,Normoxia,100 ug/ml,1.0076681646423187
SVG,Ox66,48 Hours,Normoxia,100 ug/ml,1.2078476205681077
SVG,Ox66,48 Hours,Normoxia,100 ug/ml,1.2078476205681077
SVG,Ox66,48 Hours,Normoxia,100 ug/ml,1.2853364422167994
SVG,Ox66,48 Hours,Normoxia,100 ug/ml,1.3111660494330302
SVG,Ox66,48 Hours,Normoxia,100 ug/ml,1.1497310043315883
SVG,Ox66,48 Hours,Normoxia,100 ug/ml,1.2853364422167994
SVG,Ox66,48 Hours,Hypoxia,Blank,0.9205719352240387
SVG,Ox66,48 Hours,Hypoxia,Blank,0.9561201600188743
SVG,Ox66,48 Hours,Hypoxia,Blank,1.0805389468007993
SVG,Ox66,48 Hours,Hypoxia,Blank,0.8228143170382409
SVG,Ox66,48 Hours,Hypoxia,Blank,0.9916683848137101
SVG,Ox66,48 Hours,Hypoxia,Blank,1.0183295534098369
SVG,Ox66,48 Hours,Hypoxia,Blank,0.8317013732369498
SVG,Ox66,48 Hours,Hypoxia,Blank,1.0716518906020904
SVG,Ox66,48 Hours,Hypoxia,Blank,0.7783790360446963
SVG,Ox66,48 Hours,Hypoxia,Blank,0.9561201600188743
SVG,Ox66,48 Hours,Hypoxia,Blank,0.9561201600188743
SVG,Ox66,48 Hours,Hypoxia,Blank,0.8939107666279118
SVG,Ox66,48 Hours,Hypoxia,Blank,1.1338612839930529
SVG,Ox66,48 Hours,Hypoxia,Blank,0.9650072162175832
SVG,Ox66,48 Hours,Hypoxia,Blank,0.9472331038201655
SVG,Ox66,48 Hours,Hypoxia,Blank,1.6759717121142972
SVG,Ox66,48 Hours,Hypoxia,20 ug/ml,0.8317013732369498
SVG,Ox66,48 Hours,Hypoxia,20 ug/ml,0.805040204640823
SVG,Ox66,48 Hours,Hypoxia,20 ug/ml,0.9116848790253297
SVG,Ox66,48 Hours,Hypoxia,20 ug/ml,0.7250566988524427
SVG,Ox66,48 Hours,Hypoxia,20 ug/ml,0.813927260839532
SVG,Ox66,48 Hours,Hypoxia,20 ug/ml,0.6628473054614802
SVG,Ox66,48 Hours,Hypoxia,20 ug/ml,0.6361861368653534
SVG,Ox66,48 Hours,Hypoxia,20 ug/ml,0.6272990806666445
SVG,Ox66,48 Hours,Hypoxia,20 ug/ml,0.7517178674485695
SVG,Ox66,48 Hours,Hypoxia,20 ug/ml,0.7072825864550248
SVG,Ox66,48 Hours,Hypoxia,20 ug/ml,0.8494754856343671
SVG,Ox66,48 Hours,Hypoxia,20 ug/ml,0.689508474057607
SVG,Ox66,48 Hours,Hypoxia,20 ug/ml,0.9116848790253297
SVG,Ox66,48 Hours,Hypoxia,20 ug/ml,0.8850237104292029
SVG,Ox66,48 Hours,Hypoxia,20 ug/ml,0.7783790360446963
SVG,Ox66,48 Hours,Hypoxia,20 ug/ml,0.7606049236472784
SVG,Ox66,48 Hours,Hypoxia,50 ug/ml,0.7250566988524427
SVG,Ox66,48 Hours,Hypoxia,50 ug/ml,0.5117673500834283
SVG,Ox66,48 Hours,Hypoxia,50 ug/ml,0.8317013732369498
SVG,Ox66,48 Hours,Hypoxia,50 ug/ml,0.5473155748782641
SVG,Ox66,48 Hours,Hypoxia,50 ug/ml,0.9383460476214565
SVG,Ox66,48 Hours,Hypoxia,50 ug/ml,0.6184120244679355
SVG,Ox66,48 Hours,Hypoxia,50 ug/ml,0.41400973189763013
SVG,Ox66,48 Hours,Hypoxia,50 ug/ml,0.6717343616601891
SVG,Ox66,48 Hours,Hypoxia,50 ug/ml,0.5384285186795552
SVG,Ox66,48 Hours,Hypoxia,50 ug/ml,0.7250566988524427
SVG,Ox66,48 Hours,Hypoxia,50 ug/ml,0.805040204640823
SVG,Ox66,48 Hours,Hypoxia,50 ug/ml,0.5650896872756819
SVG,Ox66,48 Hours,Hypoxia,50 ug/ml,0.8583625418330761
SVG,Ox66,48 Hours,Hypoxia,50 ug/ml,0.6983955302563158
SVG,Ox66,48 Hours,Hypoxia,50 ug/ml,0.6272990806666445
SVG,Ox66,48 Hours,Hypoxia,50 ug/ml,0.8939107666279118
SVG,Ox66,48 Hours,Hypoxia,100 ug/ml,0.7517178674485695
SVG,Ox66,48 Hours,Hypoxia,100 ug/ml,0.6450731930640623
SVG,Ox66,48 Hours,Hypoxia,100 ug/ml,0.7694919798459874
SVG,Ox66,48 Hours,Hypoxia,100 ug/ml,0.5473155748782641
SVG,Ox66,48 Hours,Hypoxia,100 ug/ml,1.1072001153969262
SVG,Ox66,48 Hours,Hypoxia,100 ug/ml,0.6806214178588981
SVG,Ox66,48 Hours,Hypoxia,100 ug/ml,0.26292977651957883
SVG,Ox66,48 Hours,Hypoxia,100 ug/ml,0.7694919798459874
SVG,Ox66,48 Hours,Hypoxia,100 ug/ml,0.6361861368653534
SVG,Ox66,48 Hours,Hypoxia,100 ug/ml,0.6717343616601891
SVG,Ox66,48 Hours,Hypoxia,100 ug/ml,0.8939107666279118
SVG,Ox66,48 Hours,Hypoxia,100 ug/ml,0.6361861368653534
SVG,Ox66,48 Hours,Hypoxia,100 ug/ml,0.7606049236472784
SVG,Ox66,48 Hours,Hypoxia,100 ug/ml,0.7694919798459874
SVG,Ox66,48 Hours,Hypoxia,100 ug/ml,0.6539602492627712
SVG,Ox66,48 Hours,Hypoxia,100 ug/ml,0.813927260839532
SVG,Ox66,48 Hours,Hypoxia,Blank,1.1209146241159997
SVG,Ox66,48 Hours,Hypoxia,Blank,1.0548539514282336
SVG,Ox66,48 Hours,Hypoxia,Blank,1.0265422345620483
SVG,Ox66,48 Hours,Hypoxia,Blank,0.9887932787404676
SVG,Ox66,48 Hours,Hypoxia,Blank,1.0642911903836287
SVG,Ox66,48 Hours,Hypoxia,Blank,1.7060234393504978
SVG,Ox66,48 Hours,Hypoxia,Blank,0.8000484996325654
SVG,Ox66,48 Hours,Hypoxia,Blank,0.837797455454146
SVG,Ox66,48 Hours,Hypoxia,Blank,0.7151133490340091
SVG,Ox66,48 Hours,Hypoxia,Blank,0.9038581281419119
SVG,Ox66,48 Hours,Hypoxia,Blank,1.083165668294419
SVG,Ox66,48 Hours,Hypoxia,Blank,0.941607083963492
SVG,Ox66,48 Hours,Hypoxia,Blank,0.9982305176958628
SVG,Ox66,48 Hours,Hypoxia,Blank,0.9699188008296774
SVG,Ox66,48 Hours,Hypoxia,Blank,0.9321698450080969
SVG,Ox66,48 Hours,Hypoxia,Blank,0.8566719333649362
SVG,Ox66,48 Hours,Hypoxia,20 ug/ml,0.7717367827663799
SVG,Ox66,48 Hours,Hypoxia,20 ug/ml,0.7622995438109847
SVG,Ox66,48 Hours,Hypoxia,20 ug/ml,0.7717367827663799
SVG,Ox66,48 Hours,Hypoxia,20 ug/ml,0.5829920036584771
SVG,Ox66,48 Hours,Hypoxia,20 ug/ml,0.7528623048555897
SVG,Ox66,48 Hours,Hypoxia,20 ug/ml,0.5924292426138722
SVG,Ox66,48 Hours,Hypoxia,20 ug/ml,0.42255894141675976
SVG,Ox66,48 Hours,Hypoxia,20 ug/ml,0.8000484996325654
SVG,Ox66,48 Hours,Hypoxia,20 ug/ml,0.8094857385879606
SVG,Ox66,48 Hours,Hypoxia,20 ug/ml,1.073728429339024
SVG,Ox66,48 Hours,Hypoxia,20 ug/ml,0.9793560397850726
SVG,Ox66,48 Hours,Hypoxia,20 ug/ml,0.8849836502311217
SVG,Ox66,48 Hours,Hypoxia,20 ug/ml,0.9510443229188871
SVG,Ox66,48 Hours,Hypoxia,20 ug/ml,0.7811740217217751
SVG,Ox66,48 Hours,Hypoxia,20 ug/ml,0.639615437390848
SVG,Ox66,48 Hours,Hypoxia,20 ug/ml,0.4697451361937355
SVG,Ox66,48 Hours,Hypoxia,50 ug/ml,0.7339878269447995
SVG,Ox66,48 Hours,Hypoxia,50 ug/ml,0.8094857385879606
SVG,Ox66,48 Hours,Hypoxia,50 ug/ml,0.8661091723203314
SVG,Ox66,48 Hours,Hypoxia,50 ug/ml,0.7622995438109847
SVG,Ox66,48 Hours,Hypoxia,50 ug/ml,0.8944208891865169
SVG,Ox66,48 Hours,Hypoxia,50 ug/ml,0.7622995438109847
SVG,Ox66,48 Hours,Hypoxia,50 ug/ml,0.49805685305992087
SVG,Ox66,48 Hours,Hypoxia,50 ug/ml,0.6301781984354529
SVG,Ox66,48 Hours,Hypoxia,50 ug/ml,0.639615437390848
SVG,Ox66,48 Hours,Hypoxia,50 ug/ml,0.6490526763462432
SVG,Ox66,48 Hours,Hypoxia,50 ug/ml,0.8283602164987508
SVG,Ox66,48 Hours,Hypoxia,50 ug/ml,0.8283602164987508
SVG,Ox66,48 Hours,Hypoxia,50 ug/ml,0.9510443229188871
SVG,Ox66,48 Hours,Hypoxia,50 ug/ml,0.7906112606771702
SVG,Ox66,48 Hours,Hypoxia,50 ug/ml,0.6679271542570334
SVG,Ox66,48 Hours,Hypoxia,50 ug/ml,0.6679271542570334
SVG,Ox66,48 Hours,Hypoxia,100 ug/ml,0.6207409594800577
SVG,Ox66,48 Hours,Hypoxia,100 ug/ml,0.7339878269447995
SVG,Ox66,48 Hours,Hypoxia,100 ug/ml,0.8944208891865169
SVG,Ox66,48 Hours,Hypoxia,100 ug/ml,0.6773643932124285
SVG,Ox66,48 Hours,Hypoxia,100 ug/ml,0.8566719333649362
SVG,Ox66,48 Hours,Hypoxia,100 ug/ml,0.8000484996325654
SVG,Ox66,48 Hours,Hypoxia,100 ug/ml,0.6113037205246625
SVG,Ox66,48 Hours,Hypoxia,100 ug/ml,0.9887932787404676
SVG,Ox66,48 Hours,Hypoxia,100 ug/ml,0.7434250659001945
SVG,Ox66,48 Hours,Hypoxia,100 ug/ml,0.8849836502311217
SVG,Ox66,48 Hours,Hypoxia,100 ug/ml,0.8849836502311217
SVG,Ox66,48 Hours,Hypoxia,100 ug/ml,0.573554764703082
SVG,Ox66,48 Hours,Hypoxia,100 ug/ml,0.7717367827663799
SVG,Ox66,48 Hours,Hypoxia,100 ug/ml,0.7906112606771702
SVG,Ox66,48 Hours,Hypoxia,100 ug/ml,0.39424722455057426
SVG,Ox66,48 Hours,Hypoxia,100 ug/ml,0.4603078972383403
SVG,Ox66,48 Hours,Hypoxia,Blank,0.9513323425702288
SVG,Ox66,48 Hours,Hypoxia,Blank,0.9334315950098534
SVG,Ox66,48 Hours,Hypoxia,Blank,1.121389444393796
SVG,Ox66,48 Hours,Hypoxia,Blank,1.049786454152294
SVG,Ox66,48 Hours,Hypoxia,Blank,1.1929924346352978
SVG,Ox66,48 Hours,Hypoxia,Blank,1.1661413132947347
SVG,Ox66,48 Hours,Hypoxia,Blank,0.9065804736692902
SVG,Ox66,48 Hours,Hypoxia,Blank,0.879729352328727
SVG,Ox66,48 Hours,Hypoxia,Blank,0.7186226242853482
SVG,Ox66,48 Hours,Hypoxia,Blank,1.0587368279324818
SVG,Ox66,48 Hours,Hypoxia,Blank,1.121389444393796
SVG,Ox66,48 Hours,Hypoxia,Blank,0.8707789785485391
SVG,Ox66,48 Hours,Hypoxia,Blank,0.8528782309881642
SVG,Ox66,48 Hours,Hypoxia,Blank,1.013984959031543
SVG,Ox66,48 Hours,Hypoxia,Blank,0.8707789785485391
SVG,Ox66,48 Hours,Hypoxia,Blank,1.291446546217363
SVG,Ox66,48 Hours,Hypoxia,20 ug/ml,0.754424119406099
SVG,Ox66,48 Hours,Hypoxia,20 ug/ml,0.9692330901306043
SVG,Ox66,48 Hours,Hypoxia,20 ug/ml,0.9244812212296656
SVG,Ox66,48 Hours,Hypoxia,20 ug/ml,0.8707789785485391
SVG,Ox66,48 Hours,Hypoxia,20 ug/ml,1.0318857065919185
SVG,Ox66,48 Hours,Hypoxia,20 ug/ml,0.7007218767249725
SVG,Ox66,48 Hours,Hypoxia,20 ug/ml,0.548565522461781
SVG,Ox66,48 Hours,Hypoxia,20 ug/ml,0.754424119406099
SVG,Ox66,48 Hours,Hypoxia,20 ug/ml,0.5306647749014055
SVG,Ox66,48 Hours,Hypoxia,20 ug/ml,0.6470196340438461
SVG,Ox66,48 Hours,Hypoxia,20 ug/ml,0.7275729980655359
SVG,Ox66,48 Hours,Hypoxia,20 ug/ml,0.5754166438023443
SVG,Ox66,48 Hours,Hypoxia,20 ug/ml,0.7186226242853482
SVG,Ox66,48 Hours,Hypoxia,20 ug/ml,0.7096722505051604
SVG,Ox66,48 Hours,Hypoxia,20 ug/ml,0.6917715029447848
SVG,Ox66,48 Hours,Hypoxia,20 ug/ml,1.121389444393796
SVG,Ox66,48 Hours,Hypoxia,50 ug/ml,0.5217144011212178
SVG,Ox66,48 Hours,Hypoxia,50 ug/ml,0.7007218767249725
SVG,Ox66,48 Hours,Hypoxia,50 ug/ml,0.8349774834277888
SVG,Ox66,48 Hours,Hypoxia,50 ug/ml,0.8528782309881642
SVG,Ox66,48 Hours,Hypoxia,50 ug/ml,0.7812752407466623
SVG,Ox66,48 Hours,Hypoxia,50 ug/ml,0.6291188864834707
SVG,Ox66,48 Hours,Hypoxia,50 ug/ml,0.620168512703283
SVG,Ox66,48 Hours,Hypoxia,50 ug/ml,0.7007218767249725
SVG,Ox66,48 Hours,Hypoxia,50 ug/ml,0.548565522461781
SVG,Ox66,48 Hours,Hypoxia,50 ug/ml,0.47696253222027907
SVG,Ox66,48 Hours,Hypoxia,50 ug/ml,0.6291188864834707
SVG,Ox66,48 Hours,Hypoxia,50 ug/ml,0.6022677651429075
SVG,Ox66,48 Hours,Hypoxia,50 ug/ml,0.754424119406099
SVG,Ox66,48 Hours,Hypoxia,50 ug/ml,0.584367017582532
SVG,Ox66,48 Hours,Hypoxia,50 ug/ml,0.5127640273410301
SVG,Ox66,48 Hours,Hypoxia,50 ug/ml,0.5575158962419688
SVG,Ox66,48 Hours,Hypoxia,100 ug/ml,0.47696253222027907
SVG,Ox66,48 Hours,Hypoxia,100 ug/ml,0.9602827163504166
SVG,Ox66,48 Hours,Hypoxia,100 ug/ml,1.0050345852513554
SVG,Ox66,48 Hours,Hypoxia,100 ug/ml,0.7186226242853482
SVG,Ox66,48 Hours,Hypoxia,100 ug/ml,1.0229353328117308
SVG,Ox66,48 Hours,Hypoxia,100 ug/ml,0.46801215844009136
